id,exam_score
630144,73.9
630145,73.6
630146,66.8
630147,73.6
630148,42.2
630149,76.5
630150,55.7
630151,69.8
630152,63.7
630153,43.2
630154,62.1
630155,26.0
630156,71.6
630157,49.0
630158,75.7
630159,57.1
630160,63.0
630161,77.0
630162,54.4
630163,65.0
630164,36.5
630165,71.7
630166,64.0
630167,57.3
630168,72.4
630169,86.1
630170,59.5
630171,58.5
630172,47.9
630173,73.0
630174,43.8
630175,91.8
630176,90.9
630177,64.4
630178,79.3
630179,21.4
630180,52.5
630181,46.1
630182,55.1
630183,64.1
630184,38.3
630185,72.3
630186,88.8
630187,55.5
630188,70.2
630189,70.0
630190,40.6
630191,64.5
630192,85.1
630193,92.8
630194,38.2
630195,62.5
630196,72.8
630197,36.3
630198,89.2
630199,88.9
630200,50.4
630201,54.8
630202,55.9
630203,37.9
630204,53.9
630205,72.4
630206,63.8
630207,83.4
630208,74.2
630209,50.8
630210,56.7
630211,71.0
630212,82.0
630213,79.8
630214,48.3
630215,42.0
630216,83.9
630217,49.0
630218,76.2
630219,56.7
630220,69.2
630221,69.7
630222,35.5
630223,55.6
630224,72.9
630225,70.9
630226,53.6
630227,82.8
630228,37.9
630229,59.2
630230,62.2
630231,57.1
630232,85.9
630233,40.7
630234,80.8
630235,45.1
630236,57.9
630237,93.1
630238,52.2
630239,46.8
630240,55.7
630241,44.4
630242,75.7
630243,63.3
630244,59.5
630245,95.9
630246,42.0
630247,60.2
630248,82.5
630249,28.8
630250,37.4
630251,46.9
630252,70.6
630253,66.1
630254,55.4
630255,80.5
630256,69.2
630257,65.8
630258,75.4
630259,72.5
630260,56.4
630261,71.0
630262,34.5
630263,34.1
630264,65.0
630265,71.6
630266,79.9
630267,87.4
630268,90.6
630269,62.0
630270,31.8
630271,73.0
630272,36.1
630273,62.0
630274,49.9
630275,41.9
630276,40.9
630277,82.0
630278,59.9
630279,51.2
630280,80.8
630281,69.8
630282,35.0
630283,40.9
630284,51.6
630285,50.5
630286,52.5
630287,70.1
630288,76.3
630289,41.7
630290,76.5
630291,28.0
630292,49.1
630293,78.5
630294,88.1
630295,32.6
630296,60.4
630297,52.7
630298,47.8
630299,41.2
630300,59.9
630301,88.1
630302,45.7
630303,87.7
630304,70.0
630305,86.9
630306,86.5
630307,55.7
630308,54.4
630309,80.5
630310,57.7
630311,55.2
630312,45.3
630313,90.2
630314,63.1
630315,94.5
630316,30.2
630317,73.5
630318,90.3
630319,56.6
630320,68.7
630321,35.3
630322,69.1
630323,64.0
630324,57.6
630325,73.2
630326,72.5
630327,69.3
630328,74.9
630329,73.1
630330,45.9
630331,65.1
630332,61.5
630333,43.5
630334,56.8
630335,50.5
630336,42.3
630337,54.3
630338,44.8
630339,88.4
630340,33.5
630341,62.2
630342,83.8
630343,63.0
630344,84.8
630345,23.7
630346,46.2
630347,73.3
630348,77.5
630349,67.4
630350,65.8
630351,53.2
630352,78.2
630353,73.7
630354,50.7
630355,42.8
630356,66.9
630357,63.3
630358,63.2
630359,54.4
630360,75.2
630361,43.5
630362,73.3
630363,88.8
630364,68.7
630365,68.2
630366,64.3
630367,75.0
630368,51.2
630369,67.8
630370,55.2
630371,58.5
630372,60.9
630373,51.5
630374,84.3
630375,39.0
630376,45.9
630377,76.7
630378,54.4
630379,56.7
630380,63.7
630381,50.3
630382,86.1
630383,29.7
630384,69.7
630385,80.0
630386,90.6
630387,85.6
630388,41.3
630389,62.6
630390,74.0
630391,80.0
630392,38.0
630393,51.2
630394,64.0
630395,42.6
630396,50.3
630397,83.8
630398,72.2
630399,61.4
630400,69.3
630401,49.2
630402,32.5
630403,45.1
630404,80.2
630405,37.6
630406,68.8
630407,73.4
630408,84.1
630409,55.0
630410,63.8
630411,74.2
630412,85.1
630413,79.9
630414,44.3
630415,56.7
630416,74.4
630417,56.2
630418,60.3
630419,45.3
630420,67.2
630421,82.7
630422,52.9
630423,29.5
630424,45.2
630425,52.8
630426,66.9
630427,62.1
630428,85.6
630429,86.6
630430,59.2
630431,65.4
630432,56.6
630433,68.7
630434,67.7
630435,35.6
630436,55.6
630437,75.8
630438,42.4
630439,50.8
630440,75.8
630441,54.4
630442,51.3
630443,61.3
630444,67.3
630445,78.7
630446,64.4
630447,78.7
630448,78.5
630449,38.3
630450,91.4
630451,70.1
630452,51.4
630453,54.0
630454,54.4
630455,80.1
630456,44.0
630457,67.8
630458,45.9
630459,67.9
630460,40.3
630461,53.5
630462,43.4
630463,52.4
630464,45.2
630465,49.8
630466,57.7
630467,50.4
630468,67.1
630469,73.7
630470,42.0
630471,52.3
630472,84.7
630473,92.7
630474,62.8
630475,71.7
630476,73.6
630477,44.3
630478,73.6
630479,77.2
630480,52.0
630481,54.2
630482,63.5
630483,41.3
630484,61.2
630485,58.4
630486,83.9
630487,67.4
630488,49.4
630489,61.3
630490,71.4
630491,91.9
630492,87.5
630493,48.5
630494,43.4
630495,42.1
630496,37.9
630497,41.4
630498,91.1
630499,68.0
630500,64.0
630501,87.8
630502,82.4
630503,19.1
630504,39.0
630505,70.7
630506,55.3
630507,65.5
630508,58.8
630509,99.0
630510,39.1
630511,34.8
630512,92.1
630513,85.1
630514,54.0
630515,65.3
630516,62.7
630517,56.3
630518,53.8
630519,52.9
630520,51.5
630521,68.3
630522,77.9
630523,77.4
630524,80.2
630525,61.1
630526,41.6
630527,46.5
630528,66.8
630529,85.8
630530,47.5
630531,53.2
630532,65.9
630533,39.4
630534,72.7
630535,51.3
630536,67.1
630537,73.8
630538,45.6
630539,55.2
630540,56.8
630541,73.7
630542,81.7
630543,74.9
630544,75.8
630545,70.1
630546,76.9
630547,70.7
630548,62.4
630549,60.8
630550,37.5
630551,49.4
630552,54.6
630553,73.6
630554,63.0
630555,69.3
630556,29.9
630557,28.7
630558,40.0
630559,55.8
630560,60.8
630561,76.5
630562,46.0
630563,60.7
630564,63.8
630565,81.1
630566,40.6
630567,55.0
630568,55.6
630569,53.9
630570,84.9
630571,67.2
630572,52.3
630573,59.2
630574,75.2
630575,89.5
630576,73.7
630577,59.9
630578,64.3
630579,61.2
630580,68.5
630581,58.5
630582,51.7
630583,45.9
630584,36.0
630585,57.2
630586,54.9
630587,78.7
630588,70.9
630589,38.0
630590,55.5
630591,72.4
630592,58.2
630593,46.9
630594,73.7
630595,46.0
630596,83.2
630597,51.4
630598,80.7
630599,54.3
630600,61.7
630601,34.3
630602,62.9
630603,46.8
630604,64.8
630605,71.2
630606,97.1
630607,83.4
630608,25.4
630609,42.7
630610,67.0
630611,43.6
630612,72.9
630613,52.1
630614,68.0
630615,68.7
630616,63.6
630617,59.9
630618,39.0
630619,92.4
630620,72.0
630621,55.2
630622,64.8
630623,56.9
630624,62.9
630625,68.8
630626,58.8
630627,60.9
630628,89.3
630629,37.2
630630,42.7
630631,41.2
630632,73.2
630633,75.4
630634,71.9
630635,70.0
630636,55.8
630637,65.6
630638,41.4
630639,51.3
630640,73.1
630641,48.9
630642,41.6
630643,81.5
630644,48.9
630645,80.6
630646,60.8
630647,67.9
630648,76.8
630649,75.0
630650,75.4
630651,84.8
630652,60.8
630653,84.6
630654,70.8
630655,38.8
630656,53.9
630657,77.9
630658,45.7
630659,70.7
630660,34.6
630661,53.1
630662,58.9
630663,29.5
630664,79.9
630665,41.1
630666,66.0
630667,62.1
630668,64.5
630669,74.1
630670,83.0
630671,75.3
630672,70.7
630673,38.4
630674,50.0
630675,55.1
630676,67.7
630677,81.3
630678,74.5
630679,43.2
630680,79.2
630681,42.5
630682,69.9
630683,48.0
630684,42.6
630685,74.0
630686,82.0
630687,79.5
630688,36.5
630689,35.6
630690,91.5
630691,48.2
630692,43.0
630693,61.0
630694,51.0
630695,78.9
630696,51.4
630697,47.3
630698,64.8
630699,81.3
630700,83.4
630701,84.6
630702,78.9
630703,44.0
630704,83.6
630705,44.6
630706,80.2
630707,43.5
630708,51.4
630709,89.0
630710,83.9
630711,78.1
630712,35.5
630713,65.2
630714,55.2
630715,82.2
630716,72.1
630717,58.1
630718,81.4
630719,47.8
630720,87.3
630721,41.7
630722,81.5
630723,36.2
630724,38.6
630725,79.0
630726,52.6
630727,53.9
630728,50.3
630729,43.8
630730,69.9
630731,89.7
630732,39.5
630733,69.3
630734,95.2
630735,64.1
630736,81.7
630737,76.8
630738,89.2
630739,81.8
630740,38.4
630741,69.9
630742,75.2
630743,56.1
630744,76.0
630745,54.8
630746,75.4
630747,68.8
630748,37.1
630749,56.8
630750,76.8
630751,47.8
630752,62.3
630753,69.0
630754,39.9
630755,81.7
630756,69.2
630757,42.8
630758,70.7
630759,59.8
630760,79.0
630761,38.2
630762,35.4
630763,82.2
630764,68.3
630765,48.9
630766,58.6
630767,33.6
630768,96.4
630769,39.9
630770,64.1
630771,47.1
630772,32.0
630773,89.8
630774,56.8
630775,69.5
630776,64.4
630777,77.6
630778,79.3
630779,87.3
630780,62.3
630781,89.8
630782,77.8
630783,57.6
630784,81.4
630785,77.5
630786,76.0
630787,68.8
630788,78.9
630789,58.8
630790,37.2
630791,65.7
630792,60.1
630793,91.0
630794,48.3
630795,67.9
630796,54.2
630797,41.2
630798,65.3
630799,50.6
630800,37.0
630801,30.6
630802,35.3
630803,70.9
630804,91.4
630805,46.3
630806,39.9
630807,46.4
630808,46.8
630809,48.2
630810,29.5
630811,79.7
630812,54.9
630813,63.8
630814,49.5
630815,52.9
630816,75.9
630817,69.5
630818,82.1
630819,50.6
630820,75.6
630821,70.2
630822,50.7
630823,57.6
630824,35.1
630825,74.2
630826,84.7
630827,49.4
630828,27.4
630829,92.2
630830,45.2
630831,63.2
630832,75.1
630833,71.7
630834,79.5
630835,88.9
630836,41.8
630837,75.8
630838,54.8
630839,76.4
630840,65.3
630841,61.5
630842,47.3
630843,56.8
630844,51.2
630845,55.8
630846,59.6
630847,49.0
630848,41.6
630849,68.8
630850,83.9
630851,77.7
630852,87.0
630853,73.4
630854,77.7
630855,90.8
630856,72.9
630857,58.8
630858,84.9
630859,79.9
630860,75.9
630861,95.5
630862,80.6
630863,69.3
630864,87.4
630865,70.8
630866,62.3
630867,76.3
630868,74.5
630869,68.9
630870,54.7
630871,57.3
630872,49.0
630873,51.0
630874,35.9
630875,83.1
630876,37.1
630877,72.6
630878,48.7
630879,49.2
630880,64.1
630881,39.9
630882,67.2
630883,84.6
630884,50.7
630885,55.5
630886,49.4
630887,60.7
630888,65.5
630889,73.3
630890,94.6
630891,75.1
630892,22.1
630893,51.1
630894,75.3
630895,52.4
630896,73.8
630897,64.5
630898,28.1
630899,26.9
630900,32.7
630901,74.3
630902,36.7
630903,53.3
630904,75.8
630905,61.9
630906,42.4
630907,42.8
630908,34.4
630909,89.4
630910,55.7
630911,44.5
630912,48.3
630913,71.7
630914,98.0
630915,57.9
630916,25.8
630917,41.4
630918,53.6
630919,82.2
630920,87.8
630921,82.4
630922,68.9
630923,50.7
630924,87.5
630925,54.0
630926,54.0
630927,49.3
630928,75.3
630929,87.1
630930,95.7
630931,62.0
630932,79.3
630933,39.5
630934,77.1
630935,77.2
630936,62.6
630937,79.8
630938,47.3
630939,79.3
630940,84.8
630941,46.0
630942,46.8
630943,57.4
630944,34.3
630945,47.2
630946,43.2
630947,32.1
630948,36.1
630949,64.2
630950,75.2
630951,66.5
630952,73.8
630953,84.7
630954,55.2
630955,27.2
630956,67.4
630957,27.4
630958,73.0
630959,83.2
630960,52.8
630961,66.2
630962,56.8
630963,73.2
630964,74.9
630965,46.2
630966,39.9
630967,62.8
630968,50.6
630969,79.4
630970,78.1
630971,60.2
630972,93.1
630973,58.7
630974,48.9
630975,68.1
630976,42.3
630977,79.2
630978,35.0
630979,75.3
630980,82.9
630981,73.3
630982,68.0
630983,54.6
630984,61.1
630985,62.9
630986,57.2
630987,69.0
630988,66.6
630989,60.9
630990,40.8
630991,84.2
630992,31.3
630993,42.8
630994,60.7
630995,81.5
630996,27.4
630997,81.1
630998,76.2
630999,80.8
631000,59.4
631001,62.3
631002,65.5
631003,55.6
631004,74.8
631005,56.3
631006,92.6
631007,47.5
631008,51.3
631009,84.7
631010,78.7
631011,47.1
631012,75.4
631013,76.4
631014,50.5
631015,101.4
631016,51.2
631017,53.8
631018,61.4
631019,47.3
631020,49.0
631021,44.7
631022,49.8
631023,82.8
631024,47.2
631025,50.1
631026,63.8
631027,45.7
631028,47.6
631029,97.9
631030,80.9
631031,60.3
631032,38.7
631033,65.5
631034,66.2
631035,66.8
631036,49.8
631037,56.8
631038,61.7
631039,65.7
631040,77.3
631041,40.0
631042,48.4
631043,61.3
631044,74.6
631045,83.7
631046,66.4
631047,45.5
631048,65.3
631049,93.7
631050,83.1
631051,72.2
631052,46.5
631053,58.0
631054,43.4
631055,83.2
631056,36.1
631057,66.4
631058,82.4
631059,62.9
631060,41.8
631061,78.9
631062,65.1
631063,92.5
631064,65.8
631065,80.5
631066,67.1
631067,38.4
631068,72.9
631069,32.5
631070,49.5
631071,38.8
631072,61.3
631073,80.4
631074,28.9
631075,46.1
631076,81.6
631077,73.4
631078,81.3
631079,64.6
631080,59.3
631081,42.8
631082,73.5
631083,62.9
631084,64.0
631085,91.2
631086,49.9
631087,75.7
631088,44.9
631089,38.2
631090,68.0
631091,40.1
631092,49.5
631093,57.6
631094,55.3
631095,83.7
631096,45.3
631097,67.8
631098,31.4
631099,57.5
631100,61.4
631101,37.2
631102,53.1
631103,74.8
631104,54.4
631105,63.0
631106,52.2
631107,39.8
631108,47.3
631109,78.6
631110,61.6
631111,51.8
631112,76.6
631113,97.9
631114,44.3
631115,56.2
631116,90.0
631117,34.6
631118,58.2
631119,67.1
631120,61.4
631121,40.2
631122,94.4
631123,79.0
631124,35.9
631125,37.5
631126,49.1
631127,61.7
631128,41.4
631129,63.8
631130,45.3
631131,66.7
631132,84.6
631133,55.3
631134,22.7
631135,69.0
631136,78.1
631137,66.2
631138,49.0
631139,74.6
631140,53.3
631141,70.0
631142,69.9
631143,45.7
631144,75.1
631145,91.3
631146,70.2
631147,43.2
631148,80.1
631149,38.7
631150,48.1
631151,58.4
631152,66.4
631153,39.8
631154,72.8
631155,75.4
631156,69.1
631157,84.1
631158,34.7
631159,68.0
631160,69.2
631161,54.9
631162,59.3
631163,61.4
631164,59.7
631165,84.0
631166,36.8
631167,47.1
631168,76.4
631169,89.6
631170,58.7
631171,82.7
631172,70.4
631173,69.9
631174,35.5
631175,80.7
631176,62.1
631177,56.8
631178,77.5
631179,73.5
631180,51.1
631181,54.3
631182,83.7
631183,52.8
631184,47.3
631185,62.5
631186,65.5
631187,54.6
631188,73.0
631189,71.4
631190,88.6
631191,43.2
631192,82.9
631193,41.9
631194,43.7
631195,58.7
631196,58.4
631197,80.1
631198,82.9
631199,32.5
631200,49.8
631201,59.5
631202,42.3
631203,40.3
631204,65.6
631205,65.7
631206,98.0
631207,33.5
631208,50.6
631209,73.8
631210,87.1
631211,33.7
631212,75.2
631213,66.3
631214,69.9
631215,63.9
631216,56.5
631217,81.7
631218,83.1
631219,79.0
631220,39.1
631221,53.3
631222,36.5
631223,62.0
631224,43.5
631225,78.0
631226,42.0
631227,45.5
631228,52.3
631229,63.4
631230,35.0
631231,25.0
631232,74.3
631233,48.2
631234,68.8
631235,54.3
631236,63.2
631237,35.6
631238,29.4
631239,40.1
631240,49.5
631241,33.4
631242,71.8
631243,79.1
631244,57.9
631245,45.2
631246,67.2
631247,63.8
631248,37.5
631249,61.5
631250,75.7
631251,57.0
631252,66.1
631253,63.8
631254,58.3
631255,47.0
631256,68.1
631257,71.0
631258,47.3
631259,84.1
631260,43.1
631261,44.3
631262,82.8
631263,87.1
631264,40.9
631265,51.3
631266,34.0
631267,53.8
631268,71.0
631269,57.2
631270,58.2
631271,86.6
631272,31.9
631273,80.0
631274,31.3
631275,53.7
631276,83.6
631277,70.4
631278,69.2
631279,42.3
631280,54.4
631281,49.8
631282,67.6
631283,68.6
631284,61.2
631285,45.5
631286,34.2
631287,86.4
631288,94.6
631289,86.4
631290,80.9
631291,56.7
631292,76.5
631293,74.0
631294,59.2
631295,52.9
631296,63.3
631297,44.5
631298,77.3
631299,42.2
631300,51.1
631301,61.7
631302,59.4
631303,52.3
631304,51.7
631305,72.1
631306,51.4
631307,47.8
631308,29.8
631309,40.6
631310,54.4
631311,71.5
631312,72.1
631313,28.6
631314,17.7
631315,44.3
631316,64.9
631317,57.3
631318,87.2
631319,72.7
631320,69.4
631321,66.0
631322,68.8
631323,53.5
631324,58.2
631325,60.2
631326,49.5
631327,75.8
631328,81.4
631329,50.9
631330,62.6
631331,32.1
631332,48.2
631333,53.8
631334,69.5
631335,67.4
631336,73.4
631337,89.7
631338,87.7
631339,85.8
631340,68.5
631341,57.6
631342,63.5
631343,100.4
631344,42.1
631345,81.1
631346,64.6
631347,75.0
631348,37.4
631349,45.1
631350,83.1
631351,55.9
631352,88.5
631353,49.3
631354,72.5
631355,68.3
631356,78.0
631357,44.1
631358,55.2
631359,39.8
631360,89.1
631361,23.8
631362,86.4
631363,71.4
631364,53.6
631365,41.4
631366,64.5
631367,51.1
631368,76.8
631369,94.1
631370,56.4
631371,46.8
631372,59.8
631373,53.4
631374,45.4
631375,52.1
631376,64.1
631377,46.7
631378,79.9
631379,73.8
631380,49.4
631381,47.0
631382,68.7
631383,60.4
631384,51.9
631385,45.6
631386,43.7
631387,53.7
631388,63.5
631389,54.9
631390,48.0
631391,54.2
631392,61.3
631393,93.3
631394,39.2
631395,51.4
631396,69.3
631397,86.6
631398,53.0
631399,69.9
631400,43.7
631401,71.7
631402,52.9
631403,71.5
631404,47.8
631405,56.3
631406,65.2
631407,38.6
631408,56.1
631409,46.0
631410,64.4
631411,41.4
631412,68.2
631413,41.7
631414,49.9
631415,51.3
631416,62.8
631417,66.2
631418,52.2
631419,46.0
631420,53.7
631421,83.3
631422,82.3
631423,51.1
631424,79.1
631425,55.6
631426,67.3
631427,81.9
631428,57.7
631429,38.5
631430,60.6
631431,31.8
631432,57.5
631433,87.6
631434,59.1
631435,44.2
631436,72.6
631437,28.0
631438,72.8
631439,42.9
631440,60.3
631441,64.9
631442,63.9
631443,67.8
631444,55.9
631445,59.2
631446,100.5
631447,22.9
631448,48.9
631449,74.5
631450,55.1
631451,47.7
631452,65.8
631453,60.7
631454,55.6
631455,86.6
631456,73.3
631457,52.0
631458,68.3
631459,70.6
631460,45.7
631461,66.4
631462,58.9
631463,42.9
631464,66.7
631465,83.3
631466,60.1
631467,68.9
631468,81.7
631469,61.4
631470,56.5
631471,70.5
631472,75.7
631473,69.4
631474,91.5
631475,61.4
631476,97.5
631477,77.6
631478,44.1
631479,37.1
631480,76.9
631481,51.6
631482,61.0
631483,68.1
631484,47.5
631485,39.2
631486,56.3
631487,60.0
631488,46.9
631489,34.9
631490,68.3
631491,67.3
631492,48.4
631493,77.8
631494,59.0
631495,73.0
631496,45.6
631497,51.1
631498,77.7
631499,42.3
631500,60.9
631501,95.0
631502,49.0
631503,92.4
631504,54.5
631505,76.8
631506,76.0
631507,97.8
631508,69.3
631509,81.3
631510,56.1
631511,75.2
631512,44.5
631513,35.7
631514,69.4
631515,34.4
631516,57.0
631517,88.4
631518,91.0
631519,39.2
631520,55.3
631521,61.7
631522,57.9
631523,43.7
631524,44.9
631525,48.5
631526,53.7
631527,83.0
631528,99.8
631529,66.2
631530,43.9
631531,27.4
631532,95.1
631533,79.1
631534,74.2
631535,73.7
631536,97.8
631537,63.7
631538,64.5
631539,57.5
631540,62.5
631541,40.6
631542,62.2
631543,31.3
631544,48.4
631545,60.7
631546,64.6
631547,87.9
631548,47.6
631549,85.6
631550,43.7
631551,79.2
631552,90.3
631553,88.4
631554,53.8
631555,85.6
631556,84.4
631557,83.5
631558,38.6
631559,58.1
631560,76.9
631561,77.7
631562,92.7
631563,59.1
631564,84.8
631565,66.0
631566,74.2
631567,49.2
631568,40.6
631569,37.4
631570,66.3
631571,72.8
631572,40.2
631573,73.0
631574,45.7
631575,67.6
631576,78.5
631577,79.8
631578,37.9
631579,54.9
631580,60.8
631581,90.2
631582,55.1
631583,55.5
631584,74.4
631585,65.5
631586,77.1
631587,94.1
631588,74.8
631589,44.6
631590,54.7
631591,46.8
631592,81.2
631593,52.4
631594,44.9
631595,78.9
631596,45.8
631597,72.2
631598,66.6
631599,65.2
631600,78.5
631601,64.5
631602,86.5
631603,71.8
631604,24.0
631605,52.1
631606,55.3
631607,54.1
631608,46.3
631609,28.6
631610,76.6
631611,70.9
631612,67.4
631613,76.6
631614,80.9
631615,83.4
631616,49.1
631617,55.2
631618,89.6
631619,55.0
631620,37.1
631621,72.3
631622,44.4
631623,79.5
631624,48.4
631625,35.2
631626,80.8
631627,86.0
631628,73.0
631629,72.8
631630,59.5
631631,58.5
631632,55.7
631633,71.7
631634,27.5
631635,51.3
631636,68.0
631637,59.8
631638,58.8
631639,49.6
631640,63.3
631641,76.6
631642,44.3
631643,71.2
631644,62.5
631645,41.3
631646,75.5
631647,53.8
631648,73.8
631649,42.2
631650,36.3
631651,75.3
631652,82.3
631653,66.6
631654,30.2
631655,51.3
631656,76.8
631657,45.4
631658,62.1
631659,62.4
631660,83.8
631661,53.8
631662,34.9
631663,42.2
631664,63.3
631665,57.9
631666,83.1
631667,45.5
631668,29.3
631669,73.3
631670,75.4
631671,77.5
631672,73.2
631673,89.8
631674,35.6
631675,47.4
631676,84.0
631677,84.5
631678,54.1
631679,77.8
631680,75.3
631681,71.3
631682,48.8
631683,53.1
631684,81.5
631685,39.7
631686,54.6
631687,78.1
631688,72.4
631689,59.1
631690,87.8
631691,92.6
631692,81.3
631693,44.2
631694,68.0
631695,59.0
631696,48.6
631697,80.7
631698,73.2
631699,64.9
631700,74.6
631701,49.7
631702,64.8
631703,51.6
631704,63.7
631705,90.6
631706,81.4
631707,32.5
631708,61.0
631709,44.4
631710,79.7
631711,59.1
631712,52.2
631713,52.5
631714,68.4
631715,85.5
631716,64.0
631717,38.6
631718,24.4
631719,71.2
631720,33.1
631721,83.4
631722,85.6
631723,69.1
631724,83.9
631725,46.2
631726,73.4
631727,47.8
631728,49.5
631729,63.6
631730,52.5
631731,83.5
631732,62.3
631733,58.9
631734,69.0
631735,38.2
631736,76.3
631737,61.8
631738,37.6
631739,64.2
631740,40.2
631741,70.3
631742,44.3
631743,59.1
631744,54.6
631745,51.2
631746,48.1
631747,78.1
631748,52.4
631749,83.0
631750,89.8
631751,78.1
631752,68.4
631753,71.2
631754,64.0
631755,33.1
631756,49.1
631757,50.4
631758,32.9
631759,43.4
631760,69.4
631761,68.4
631762,101.3
631763,33.6
631764,43.9
631765,76.0
631766,57.1
631767,40.4
631768,77.9
631769,70.6
631770,29.8
631771,64.7
631772,56.4
631773,70.7
631774,44.2
631775,38.5
631776,73.0
631777,84.6
631778,46.4
631779,58.1
631780,55.5
631781,67.8
631782,87.9
631783,76.2
631784,80.8
631785,71.1
631786,73.9
631787,96.7
631788,53.3
631789,64.6
631790,96.0
631791,84.9
631792,61.6
631793,70.8
631794,59.3
631795,74.8
631796,83.5
631797,44.2
631798,40.7
631799,42.1
631800,92.5
631801,84.8
631802,50.6
631803,75.8
631804,50.8
631805,57.7
631806,69.3
631807,62.3
631808,47.8
631809,44.9
631810,62.0
631811,59.0
631812,81.4
631813,61.6
631814,79.5
631815,43.2
631816,48.4
631817,91.8
631818,101.4
631819,68.1
631820,32.5
631821,63.4
631822,76.0
631823,61.2
631824,65.0
631825,76.6
631826,71.9
631827,92.2
631828,76.6
631829,63.9
631830,43.4
631831,45.9
631832,33.0
631833,47.3
631834,56.6
631835,44.5
631836,54.8
631837,52.6
631838,78.6
631839,69.0
631840,74.4
631841,64.6
631842,70.0
631843,71.9
631844,81.7
631845,84.5
631846,78.3
631847,73.0
631848,60.7
631849,79.3
631850,52.0
631851,50.3
631852,29.2
631853,95.1
631854,42.5
631855,76.5
631856,61.5
631857,64.4
631858,54.9
631859,93.8
631860,49.7
631861,59.9
631862,41.4
631863,38.6
631864,73.7
631865,73.0
631866,62.8
631867,63.7
631868,77.2
631869,44.7
631870,86.0
631871,43.1
631872,66.9
631873,62.2
631874,29.0
631875,65.2
631876,56.3
631877,47.2
631878,39.2
631879,75.1
631880,36.3
631881,40.9
631882,66.5
631883,68.5
631884,51.3
631885,54.2
631886,54.0
631887,72.5
631888,59.4
631889,59.5
631890,53.7
631891,42.4
631892,77.8
631893,53.9
631894,68.1
631895,67.3
631896,60.7
631897,66.6
631898,45.0
631899,28.3
631900,45.0
631901,45.3
631902,53.6
631903,64.0
631904,49.8
631905,86.7
631906,63.6
631907,69.7
631908,76.3
631909,47.8
631910,58.7
631911,83.1
631912,65.5
631913,68.2
631914,68.2
631915,71.3
631916,76.2
631917,44.9
631918,61.7
631919,62.8
631920,47.0
631921,49.3
631922,94.6
631923,53.8
631924,82.1
631925,83.1
631926,103.4
631927,58.8
631928,46.5
631929,45.2
631930,41.7
631931,50.7
631932,44.3
631933,46.3
631934,78.0
631935,44.7
631936,44.9
631937,59.5
631938,86.4
631939,56.0
631940,79.6
631941,64.9
631942,45.0
631943,81.8
631944,81.9
631945,70.8
631946,79.8
631947,52.6
631948,71.0
631949,33.4
631950,55.0
631951,60.8
631952,57.6
631953,67.9
631954,82.5
631955,50.9
631956,69.1
631957,75.7
631958,84.2
631959,37.0
631960,48.1
631961,83.9
631962,81.9
631963,79.9
631964,43.2
631965,33.6
631966,51.1
631967,52.8
631968,82.8
631969,59.9
631970,63.7
631971,48.2
631972,64.5
631973,71.2
631974,49.2
631975,73.4
631976,49.4
631977,75.1
631978,65.2
631979,83.9
631980,72.2
631981,68.0
631982,85.5
631983,47.5
631984,51.1
631985,67.7
631986,33.3
631987,67.3
631988,60.1
631989,53.3
631990,94.7
631991,75.4
631992,80.6
631993,40.3
631994,75.1
631995,45.5
631996,71.0
631997,72.9
